idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
28,WARMIŃSKO-MAZURSKIE,27,Liceum sztuk plastycznych,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
28,WARMIŃSKO-MAZURSKIE,27,Liceum sztuk plastycznych,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
28,WARMIŃSKO-MAZURSKIE,51,Specjalny Ośrodek Szkolno-Wychowawczy,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,52,Ośrodek Rewalidacyjno-Wychowawczy,100,inny,9,brak lub niedostateczny nadzór nad uczniem,2,ciągi komunikacyjne,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,54,Młodzieżowy Ośrodek Socjoterapii ze szkołami,100,inny,11,niewłaściwe posługiwanie się maszynami i urządzeniami,8,obiekty sportowe,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,55,Bursa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,55,Bursa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,85,Szkoła muzyczna I stopnia,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
28,WARMIŃSKO-MAZURSKIE,86,Szkoła muzyczna II stopnia,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,3
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,2
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,16,działania umyślne innej osoby,8,obiekty sportowe,9,zawody sportowe,1
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,3
28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,1,Przedszkole,2,śmiertelny,100,inna przyczyna,12,"ulica, droga",8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,9,brak lub niedostateczny nadzór nad uczniem,5,plac zabaw,100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,4
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,8
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,9
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,3
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,22
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,2
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,5
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,5,plac zabaw,100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,3
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,4,boisko,100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,100,inne zajęcia,2
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,12,"ulica, droga",100,inne zajęcia,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,5,plac zabaw,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,5,plac zabaw,100,inne zajęcia,4
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,4
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,3
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,100,inne,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,ciężki,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,ciężki,100,inna przyczyna,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,ciężki,100,inna przyczyna,100,inne,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,1,zły stan techniczny obiektów,4,boisko,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,6,niewłaściwe zabezpieczenie klatek schodowych i korytarzy,10,miejsca zgromadzeń publicznych,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,10,prowadzenie zajęć niezgodne z programem,3,sala gimnastyczna,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,100,inne,6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,100,inne,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,15
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,69
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,16
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,15
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,6,przerwy międzylekcyjne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",2,zajęcia techniczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,13
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,5
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,70
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,217
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,7,realizacja projektu edukacyjnego,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,12
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,48
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,11
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,52
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,24
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,6,przerwy międzylekcyjne,13
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,11
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,12
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,5
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,5
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,11,szlaki turystyczne,8,wycieczki edukacyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,11
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,25
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,7
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,9
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,1,wychowanie fizyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,8
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",3,sala gimnastyczna,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",4,boisko,6,przerwy międzylekcyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",100,inne,6,przerwy międzylekcyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",100,inne,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,7
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,18
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,27
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,100,inne zajęcia,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,10,miejsca zgromadzeń publicznych,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,12,"ulica, droga",6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,1,wychowanie fizyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,6
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,46
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,100,inne zajęcia,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,6,przerwy międzylekcyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,8,wycieczki edukacyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,2
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,15
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,128
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,5,inne zajęcia edukacyjne,4
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,3
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,7
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,23
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,6,przerwy międzylekcyjne,24
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,1
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,12
30,WIELKOPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,1,wychowanie fizyczne,1
